X1,X2,Y
0.31418482845421425,0.054864719322178734,0.26210052550012275
0.5440040020764837,0.8326310957810915,0.126634997184226
0.899708049445372,0.4777749510853856,3.156500844628772
0.14696336501434148,0.8949219976567909,0.41411927449334024
0.8826374304468116,0.20852677265923736,-0.7242117062520617
0.47776032541042535,0.3774329206018565,-1.454478384311223
0.1335573386654909,0.335412332241103,-0.06874128780598635
0.6866945135074685,0.6991883496280268,0.988365883121406
0.12462357638180599,0.4859308490873614,-0.4765547368902998
0.37499289972131833,0.588659827873598,-0.5495122105576651
0.9428798473471615,0.6052320007068663,5.75603440043337
0.7111493087227586,0.9392185785986579,4.039505830265615
0.49209473220489186,0.16745722359650395,-0.028971656341292944
0.241066035260039,0.45340486273521774,-0.11405057354565423
0.4345042537300775,0.36789329640652324,-0.29288534906357744
0.455068376879628,0.2456922709925412,-0.5555207141411184
0.9950213239748436,0.8779899487161856,16.383174035216342
0.7013362331790988,0.4535191465880991,-0.438816498835886
0.6858560755130904,0.9045564946093296,2.625162300567505
0.5817778390822167,0.8998547194495154,-1.1613237812619661
0.8877149322568101,0.1583942677861676,0.3915745105924852
0.05242957611570953,0.2418592567444473,-2.0579141962320704
0.9557620116295512,0.5802970926154831,7.525451305610385
0.831225466602401,0.6514144090333064,3.487088978460096
0.9962513054574772,0.15774678167347278,-0.8097909916522975
0.8630444011846432,0.4100161922485671,2.1175344584719022
0.4343754698987351,0.3679641027522256,-0.5108754757253229
0.732208253557102,0.63411802102027,2.079964673942523
0.506323979503323,0.7267336204387899,-1.536367724247983
0.053414049193476365,0.9438699967376668,-0.46614102801470014
0.4640289973414028,0.24029034811624572,0.6884028031239781
0.3045081930168154,0.5202453722413961,-0.814076933831887
0.4949674792081501,0.2760565467236187,-1.921263088410273
0.46055146328499363,0.40603190478677464,1.733552125528155
0.15521111153229383,0.02819811367872338,-1.158241632240621
0.7731149879911112,0.5280525601238233,2.255857401674056
0.8981723485930336,0.6054448584594867,6.503105576874295
0.7049428854571289,0.22134716800625887,-0.6696217734707622
0.6499368211982356,0.42975599335298176,1.7951944965633277
0.013148612242516733,0.292586649110251,-1.6188952406341726
0.0024484665955091245,0.8420536567922452,0.9454620350202428
0.3451675947555439,0.7405866275297469,-1.1885562119460145
0.21573788784166348,0.4292747886251188,-0.0549151222808154
0.06521301592322559,0.1566277477743372,1.7709338262214878
0.699952826327718,0.04881952956379687,-0.13746599277991076
0.5860503173797782,0.6931587689762589,0.2138680175784579
0.012854447678912306,0.34675229060740986,-1.4468487319126833
0.1598847814044555,0.6581504385126056,-0.466776007004375
0.3679843986562795,0.5871504619294698,0.08610085138613183
0.05742954429070324,0.0909163477159397,-1.241072048241387
0.8157389897421844,0.2994479019529658,-0.4824284766289863
0.43794146339004236,0.43614298587952316,1.3240729555711426
0.41898117453990347,0.35178573327739093,-0.09656154700360434
0.2584197766313837,0.6804174539560259,0.6127435114088221
0.44935401572794,0.17481361531095052,-0.46980111021987575
0.8916682289983204,0.10041779783291416,1.8436267437470026
0.12239460934921509,0.45398509853196733,-0.66733832297011
0.5692913175527196,0.7492335937451631,1.680681493977543
0.989012926434659,0.9495721182779994,17.390698990454897
0.45479126115871416,0.7485422044167207,-0.5213623586220246
0.7034108006720589,0.8064488568487892,0.21211916407941134
0.02448943020407046,0.2892980840524909,0.6111853916986514
0.026240661998016224,0.699498844734839,-0.732421527713582
0.05282188470298432,0.9164885841356849,-0.31094955302957855
0.6555701023881685,0.22047701456508095,1.577181868776791
0.3308786361551568,0.9900248474375348,-0.3900316236766045
0.9930645773297995,0.9679978022482151,17.377832396708904
0.7418172697987528,0.1288286186068337,0.18128276443086594
0.8250952666311557,0.5969449697985701,4.667245881093956
0.06644685193045241,0.2501798523198173,-1.8486582349077998
0.14295581519242018,0.91168539348162,0.4240753365275626
0.15652171325627118,0.23536222116093808,-1.5830444533256374
0.9617052393457249,0.9909050904814488,14.793625272580108
0.12546480252699177,0.9785961558200584,0.45359472771721326
0.7213881053894312,0.27766675590882817,0.2000359144674841
0.5161072916741182,0.5501709842268463,0.3435516583899454
0.5836678999089474,0.668626672806492,1.9471245947735794
0.29036165926847657,0.9225465041383137,-1.4488476143642612
0.7652610587837604,0.008378557104515405,-2.477839690407145
0.10365566225163203,0.4041590310696549,-0.8749484960478778
0.7985432290193836,0.031531234909364714,0.9575355827753917
0.8707612891126546,0.8500280878250195,7.0906724748447285
0.087812816791628,0.25574521726150523,1.224433747375952
0.29364751181127324,0.5311496009704721,-0.31394945352929343
0.2944824013446494,0.6376206774261964,-0.15618334848067864
0.7101651837378171,0.38679854747122955,1.207533602136358
0.18259101467275307,0.9894813913075087,0.11135857084781144
0.854172406355048,0.7795262607887238,4.389304446907756
0.5296540250089606,0.1459424732040967,-0.2370339512260584
0.22882554107666986,0.27387048933130465,2.3431378107785377
0.8015577360073481,0.42524476021222724,2.5272010655397232
0.16804811050873059,0.24228523942543734,0.8188407285288019
0.8178385945465015,0.41135367518162236,-0.9003670528238932
0.674662866107663,0.8602793708781351,3.0812330075558716
0.2252102251353315,0.2427206414378157,-1.647905905447217
0.5332117079009954,0.3989616491902861,0.4307553718580774
0.536833146742803,0.9842785586876494,-0.24551826856636355
0.8071401250775071,0.2943056569660256,2.384310126747585
0.2887950159019963,0.8835393182060512,1.6657031156829618
0.8778112988681639,0.9158197821092556,9.10867275804424
